time_ns,device,sensor,x,y,z,extra
1774665763891170800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.40936626854438, ""qx"": -0.3286620780897667, ""qz"": 0.23721097990271112, ""roll"": -0.2793527600665888, ""qw"": -0.8919046372730506, ""qy"": 0.20054474029728428, ""pitch"": 0.7496918965496796}"
1774665763901153500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.40095659660549704, ""qx"": -0.32917588641811385, ""qz"": 0.23350680443632124, ""roll"": -0.27974821727215865, ""qw"": -0.8929719029942552, ""qy"": 0.199296515117583, ""pitch"": 0.7490779548464422}"
1774665763911136500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.39250265899482795, ""qx"": -0.3297716825015436, ""qz"": 0.22975418235937722, ""roll"": -0.2799754636474225, ""qw"": -0.8940189442023654, ""qy"": 0.1979740578841122, ""pitch"": 0.7486017341285229}"
1774665763921120800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3840252077563039, ""qx"": -0.33040830143531946, ""qz"": 0.2259815950902289, ""roll"": -0.2801593224021774, ""qw"": -0.8950409749563552, ""qy"": 0.19663216416385523, ""pitch"": 0.7482106700433804}"
1774665763931103700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3755871429058244, ""qx"": -0.3310530026047798, ""qz"": 0.22222807670851466, ""roll"": -0.2803713683922865, ""qw"": -0.8960314521713816, ""qy"": 0.19531030287583437, ""pitch"": 0.747864480774989}"
1774665763941086700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3671615861233229, ""qx"": -0.33168429649757436, ""qz"": 0.21849021726977616, ""roll"": -0.2806696369454845, ""qw"": -0.8969955296380117, ""qy"": 0.19402753351918411, ""pitch"": 0.7475238466154703}"
1774665763951069700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.35872848875413693, ""qx"": -0.33230708715531754, ""qz"": 0.21476372896360044, ""roll"": -0.2810786937230425, ""qw"": -0.8979307770002212, ""qy"": 0.19279240789384172, ""pitch"": 0.7471997177857356}"
1774665763961052700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3503699619669194, ""qx"": -0.3329326788066585, ""qz"": 0.21107049995840355, ""roll"": -0.2815036890796581, ""qw"": -0.8988343768050453, ""qy"": 0.19157702278843153, ""pitch"": 0.7469108161256308}"
1774665763971035600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.34208764492701715, ""qx"": -0.3335700892611124, ""qz"": 0.20740764140934484, ""roll"": -0.2819188160416985, ""qw"": -0.8997066780404874, ""qy"": 0.19037061366695987, ""pitch"": 0.746670888978547}"
1774665763981019000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.33379907687682286, ""qx"": -0.3342300170933468, ""qz"": 0.2037398643208379, ""roll"": -0.28233127130352276, ""qw"": -0.9005540500153828, ""qy"": 0.18916291580396785, ""pitch"": 0.7464874201897344}"
1774665763991003000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3255281217799286, ""qx"": -0.33491354168611853, ""qz"": 0.20007218403345406, ""roll"": -0.28270626794498843, ""qw"": -0.9013777765774229, ""qy"": 0.18794180565562038, ""pitch"": 0.7463602716722607}"
1774665764000985600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.31730354923702125, ""qx"": -0.33560559721685657, ""qz"": 0.19641511732191663, ""roll"": -0.283033644271779, ""qw"": -0.9021811064346758, ""qy"": 0.1867059209405319, ""pitch"": 0.7462604167401214}"
1774665764010968600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3090945672898342, ""qx"": -0.336301084010163, ""qz"": 0.19276226471378938, ""roll"": -0.2833594159671704, ""qw"": -0.9029646393674152, ""qy"": 0.18547027677692934, ""pitch"": 0.7461807807383778}"
1774665764020951800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.3008998625452561, ""qx"": -0.3369844986876123, ""qz"": 0.18912202810733095, ""roll"": -0.2837407072924179, ""qw"": -0.9037271911146999, ""qy"": 0.1842594964564176, ""pitch"": 0.7460988716698301}"
1774665764030934500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.29280325537526203, ""qx"": -0.33762385485477536, ""qz"": 0.18552884740857942, ""roll"": -0.28416917110973217, ""qw"": -0.9044724277753218, ""qy"": 0.18308172338752585, ""pitch"": 0.7459595033879962}"
1774665764040917800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.2847420731069919, ""qx"": -0.33824327665943393, ""qz"": 0.18194369860529314, ""roll"": -0.2845753133875086, ""qw"": -0.9052080895468124, ""qy"": 0.18189642515975138, ""pitch"": 0.7457880926761499}"
1774665764050901800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.27669295419304263, ""qx"": -0.33882780224302905, ""qz"": 0.1783633389707233, ""roll"": -0.2850092066250188, ""qw"": -0.9059370756308162, ""qy"": 0.18072146451999657, ""pitch"": 0.7455574832624197}"
1774665764060884700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.2686687224491281, ""qx"": -0.33939012852457157, ""qz"": 0.17480672316879362, ""roll"": -0.2855381274633424, ""qw"": -0.9066442465006133, ""qy"": 0.17959145680199434, ""pitch"": 0.7453102010020207}"
1774665764070867700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.26066610317225447, ""qx"": -0.33994839963263646, ""qz"": 0.1712967444858746, ""roll"": -0.28628964269843626, ""qw"": -0.907307376778297, ""qy"": 0.1785660149343223, ""pitch"": 0.7451076455777204}"
1774665764080850700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.25286680557451524, ""qx"": -0.34048680844967266, ""qz"": 0.16788852262793888, ""roll"": -0.28710827851845483, ""qw"": -0.9079310573319824, ""qy"": 0.17760453542955573, ""pitch"": 0.7449194842945581}"
1774665764090833700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.24513749759163814, ""qx"": -0.34098394616296324, ""qz"": 0.1645217913546881, ""roll"": -0.28801209344402123, ""qw"": -0.9085389147947943, ""qy"": 0.17669050101009884, ""pitch"": 0.7446755075634848}"
1774665764100816600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.23742621297196798, ""qx"": -0.3414405767093479, ""qz"": 0.16117439185100718, ""roll"": -0.2890116072281053, ""qw"": -0.9091360801591678, ""qy"": 0.17582003886842446, ""pitch"": 0.7443682327346389}"
1774665764110800000,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.22969553253075933, ""qx"": -0.34185802831489315, ""qz"": 0.15783607000247143, ""roll"": -0.29014643458356576, ""qw"": -0.9097220073085269, ""qy"": 0.1750052413744006, ""pitch"": 0.7439992373022234}"
1774665764120783600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.22207306596029927, ""qx"": -0.342238312618503, ""qz"": 0.15454352235344582, ""roll"": -0.29129008265479595, ""qw"": -0.9102965694053078, ""qy"": 0.1742110218860848, ""pitch"": 0.7435742819887623}"
1774665764130766600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.2144187830884073, ""qx"": -0.34266535484894634, ""qz"": 0.1512212996734396, ""roll"": -0.29233583035421085, ""qw"": -0.9108545727296642, ""qy"": 0.17336831700699065, ""pitch"": 0.7432312653517145}"
1774665764140749600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.2067713950191928, ""qx"": -0.34316345478387744, ""qz"": 0.14786856918331148, ""roll"": -0.29316293684428135, ""qw"": -0.9113956041833414, ""qy"": 0.17242907235147223, ""pitch"": 0.7430118532028385}"
1774665764150732800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.19923567887094917, ""qx"": -0.3437183390347148, ""qz"": 0.14453239491442088, ""roll"": -0.2937687067631955, ""qw"": -0.9119138776685662, ""qy"": 0.17140903942832297, ""pitch"": 0.7429064257821378}"
1774665764160715500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.1918416679257626, ""qx"": -0.34426435666977373, ""qz"": 0.141228977770769, ""roll"": -0.2942040848068348, ""qw"": -0.9124269887326697, ""qy"": 0.17033364068589082, ""pitch"": 0.7427881816125291}"
1774665764170698800,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.18461094503829098, ""qx"": -0.3447646366427684, ""qz"": 0.13797639567275077, ""roll"": -0.2945356205255418, ""qw"": -0.9129397552216213, ""qy"": 0.16923611189379387, ""pitch"": 0.7425921473347393}"
1774665764180681700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.17753757630004416, ""qx"": -0.34520114815418085, ""qz"": 0.13478389077975816, ""roll"": -0.2948419437538924, ""qw"": -0.9134519997416858, ""qy"": 0.1681513172468894, ""pitch"": 0.742290407928903}"
1774665764190665700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.1706703173579051, ""qx"": -0.3455559707830579, ""qz"": 0.13166955323319074, ""roll"": -0.29510919848755174, ""qw"": -0.9139682407606904, ""qy"": 0.1670815552223462, ""pitch"": 0.7418507447624757}"
1774665764200648700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.16394472894291645, ""qx"": -0.34585736351528906, ""qz"": 0.12860624747070454, ""roll"": -0.29533611766773277, ""qw"": -0.9144843293829615, ""qy"": 0.16601642979216905, ""pitch"": 0.741322272274943}"
1774665764210631700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.15735979447446408, ""qx"": -0.346133555475015, ""qz"": 0.12558786358249718, ""roll"": -0.29547362010789574, ""qw"": -0.9149950895235347, ""qy"": 0.16493424699120504, ""pitch"": 0.740759368032782}"
1774665764220614700,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.15087840859828686, ""qx"": -0.3464324067669602, ""qz"": 0.12260788219097157, ""roll"": -0.2955495453921735, ""qw"": -0.9154821795889203, ""qy"": 0.1638423624455624, ""pitch"": 0.7402630193186571}"
1774665764230597600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.14445278067144526, ""qx"": -0.34677865937602786, ""qz"": 0.11964080622920283, ""roll"": -0.2955289709662852, ""qw"": -0.9159443636525226, ""qy"": 0.16271645572611118, ""pitch"": 0.739874153872501}"
1774665764240581600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.13809129923917227, ""qx"": -0.34716717953510196, ""qz"": 0.11668462729012498, ""roll"": -0.29538105393476805, ""qw"": -0.916386110177643, ""qy"": 0.16154329681621854, ""pitch"": 0.7395798725702676}"
1774665764250564400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.13175671171750936, ""qx"": -0.3475600934423538, ""qz"": 0.11370489474051308, ""roll"": -0.2950361918997407, ""qw"": -0.9168327790196518, ""qy"": 0.16028369631824635, ""pitch"": 0.7392840798222361}"
1774665764260548400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.12547182308961333, ""qx"": -0.347913362423915, ""qz"": 0.11071545424731935, ""roll"": -0.2945418637415319, ""qw"": -0.9172944670712849, ""qy"": 0.15896307961441627, ""pitch"": 0.738902915882527}"
1774665764270531300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.11921525434206695, ""qx"": -0.34820539576148213, ""qz"": 0.10771345537895491, ""roll"": -0.293952929917278, ""qw"": -0.917775649567244, ""qy"": 0.1576031470079582, ""pitch"": 0.7383936803224523}"
1774665764280514600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.11307562749325271, ""qx"": -0.3484020229878916, ""qz"": 0.1047457095032569, ""roll"": -0.2933226872733009, ""qw"": -0.9182767332708968, ""qy"": 0.15624432816255837, ""pitch"": 0.7377042392827852}"
1774665764290497500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.1070827081357517, ""qx"": -0.34849186232168533, ""qz"": 0.10183038431655621, ""roll"": -0.29268314292849335, ""qw"": -0.9187969877367379, ""qy"": 0.15490726342320962, ""pitch"": 0.7368185185201811}"
1774665764300480300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.10117380006032936, ""qx"": -0.34847126763026304, ""qz"": 0.0989506870451483, ""roll"": -0.2921074070878324, ""qw"": -0.9193360996690005, ""qy"": 0.15361549541327835, ""pitch"": 0.7357254627207553}"
1774665764310463500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.09520136258674013, ""qx"": -0.3484107664981301, ""qz"": 0.09606152096316856, ""roll"": -0.2916810212208745, ""qw"": -0.9198704742026643, ""qy"": 0.15238291986567576, ""pitch"": 0.7345615346331937}"
1774665764320446500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.08899347370392846, ""qx"": -0.34838422476041375, ""qz"": 0.09306622717388206, ""roll"": -0.29126393939754974, ""qw"": -0.9203974861658033, ""qy"": 0.1511149587709546, ""pitch"": 0.7334430198643834}"
1774665764330430500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.08235250973055597, ""qx"": -0.3484471158140476, ""qz"": 0.08988447341352154, ""roll"": -0.2908861394692923, ""qw"": -0.9209063063435982, ""qy"": 0.14979020586195477, ""pitch"": 0.7324615815641285}"
1774665764340413400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.07542333620566809, ""qx"": -0.348560137066837, ""qz"": 0.0865902954717097, ""roll"": -0.2906089587702938, ""qw"": -0.9213940953070956, ""qy"": 0.14846203427236676, ""pitch"": 0.7315626231632778}"
1774665764350396400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.0683663888846446, ""qx"": -0.3486558799793007, ""qz"": 0.08325818905461282, ""roll"": -0.29047658866443943, ""qw"": -0.9218706419950264, ""qy"": 0.1471796000882115, ""pitch"": 0.7306301225318893}"
1774665764360379400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.061194925872799406, ""qx"": -0.34871299973086406, ""qz"": 0.07989189780573276, ""roll"": -0.2904917671787029, ""qw"": -0.9223426419276182, ""qy"": 0.14594729770748205, ""pitch"": 0.7296191031862168}"
1774665764370362600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.05391390926553852, ""qx"": -0.3487373285085693, ""qz"": 0.07648484429322454, ""roll"": -0.2906019838142373, ""qw"": -0.9228120565639137, ""qy"": 0.1447421155244084, ""pitch"": 0.7285375996278736}"
1774665764380345300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.046518891964749585, ""qx"": -0.34875687498899904, ""qz"": 0.07304260657046749, ""roll"": -0.29082974044604604, ""qw"": -0.923266107410919, ""qy"": 0.1435731795510392, ""pitch"": 0.7274465846504576}"
1774665764390328300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.039035824063711394, ""qx"": -0.3487752241381954, ""qz"": 0.06957561446387683, ""roll"": -0.291162548920233, ""qw"": -0.9237024239818735, ""qy"": 0.14243925905206598, ""pitch"": 0.7263557859336943}"
1774665764400312300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.03155051365759777, ""qx"": -0.34880157197102296, ""qz"": 0.0661154403578225, ""roll"": -0.29154382507815757, ""qw"": -0.9241171436852764, ""qy"": 0.14132869010290242, ""pitch"": 0.7252934242150164}"
1774665764410295600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.024091320254825296, ""qx"": -0.3488641406266739, ""qz"": 0.06266555463794768, ""roll"": -0.29189509244396106, ""qw"": -0.9245043974017255, ""qy"": 0.14020886199239407, ""pitch"": 0.7243187804740898}"
1774665764420278500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.016682514003693052, ""qx"": -0.3489507056888645, ""qz"": 0.05922475639393332, ""roll"": -0.29215380891059983, ""qw"": -0.9248727103317128, ""qy"": 0.13905520526834506, ""pitch"": 0.7234053310289821}"
1774665764430261200,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.009345096591945214, ""qx"": -0.3490574858674217, ""qz"": 0.05578714615573302, ""roll"": -0.2922330287727672, ""qw"": -0.9252293428750334, ""qy"": 0.13783103693987453, ""pitch"": 0.7225436360847688}"
1774665764440244500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": -0.0021614870412599682, ""qx"": -0.3491819727080605, ""qz"": 0.05238432507255266, ""roll"": -0.29209192626311553, ""qw"": -0.9255738975100275, ""qy"": 0.13653137946003613, ""pitch"": 0.721739776281319}"
1774665764450227500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.004904953680840756, ""qx"": -0.34928494775204466, ""qz"": 0.04900095765947782, ""roll"": -0.2917725190924479, ""qw"": -0.925919953355296, ""qy"": 0.13517122587148486, ""pitch"": 0.7209077396611494}"
1774665764460211500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.011987541002066037, ""qx"": -0.3493527081498125, ""qz"": 0.045588219786983075, ""roll"": -0.2913654315053861, ""qw"": -0.9262719886712125, ""qy"": 0.13377058637360892, ""pitch"": 0.7200044017639864}"
1774665764470194400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.01924696884186126, ""qx"": -0.349405307303431, ""qz"": 0.04207746862484364, ""roll"": -0.2908955490777172, ""qw"": -0.9266276379939204, ""qy"": 0.1323125254124316, ""pitch"": 0.7190524220197474}"
1774665764480177400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.026841872660660848, ""qx"": -0.3494479583011362, ""qz"": 0.038410948317104496, ""roll"": -0.2904561382026447, ""qw"": -0.9269836935282099, ""qy"": 0.13081295099372117, ""pitch"": 0.7180460417678244}"
1774665764490160400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.03474508647412092, ""qx"": -0.3494747625713378, ""qz"": 0.03456593534113343, ""roll"": -0.28985223156898754, ""qw"": -0.9273528363015414, ""qy"": 0.12918703625102734, ""pitch"": 0.7169701178413718}"
1774665764500143600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.04297327345722301, ""qx"": -0.34940140435109895, ""qz"": 0.030551088954683094, ""roll"": -0.2892504449183524, ""qw"": -0.9277527102619042, ""qy"": 0.12751559297523693, ""pitch"": 0.7156494585560952}"
1774665764510126300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.05153384332045883, ""qx"": -0.34912635916176804, ""qz"": 0.02635214084704946, ""roll"": -0.2886813779386412, ""qw"": -0.9282162580365169, ""qy"": 0.12582102596857161, ""pitch"": 0.7138661489267012}"
1774665764520109300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.06041077170700388, ""qx"": -0.3486017202583828, ""qz"": 0.02198158579011476, ""roll"": -0.2882206393056409, ""qw"": -0.9287524116141896, ""qy"": 0.12414786096671465, ""pitch"": 0.711522089927896}"
1774665764530093300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.06954867714885754, ""qx"": -0.347803844641173, ""qz"": 0.017473817661774794, ""roll"": -0.2879433986099939, ""qw"": -0.9293598207439787, ""qy"": 0.1225460511479836, ""pitch"": 0.7085751161958128}"
1774665764540076500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.07881665282320906, ""qx"": -0.34672243985223733, ""qz"": 0.012904267901455442, ""roll"": -0.28794520901918286, ""qw"": -0.9300295813566329, ""qy"": 0.12108706936810205, ""pitch"": 0.7050203538524343}"
1774665764550059300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.0882209408170729, ""qx"": -0.3454291575299144, ""qz"": 0.008291799652310103, ""roll"": -0.28829741149426885, ""qw"": -0.9307297061415498, ""qy"": 0.11980046808406992, ""pitch"": 0.7010089929068121}"
1774665764560042500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.09771653318073822, ""qx"": -0.3440062653336775, ""qz"": 0.0036301540924258318, ""roll"": -0.28877414336571083, ""qw"": -0.931442051110671, ""qy"": 0.11858390271008713, ""pitch"": 0.6967189757436535}"
1774665764570025500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.10711325459240587, ""qx"": -0.34259029418087267, ""qz"": -0.0010354238521197308, ""roll"": -0.28898541353096746, ""qw"": -0.9321360425780696, ""qy"": 0.1172746070210853, ""pitch"": 0.6924679835801484}"
1774665764580008400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.11614155313374384, ""qx"": -0.34124091638700615, ""qz"": -0.005611862251531693, ""roll"": -0.2886584358752243, ""qw"": -0.9328010552818314, ""qy"": 0.11578209177824936, ""pitch"": 0.6884231699873802}"
1774665764589991400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.12466855198921592, ""qx"": -0.3399013648261996, ""qz"": -0.01006725385755851, ""roll"": -0.2876492872486173, ""qw"": -0.9334639467262645, ""qy"": 0.11406457353554493, ""pitch"": 0.6844857785228654}"
1774665764599975400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.1326052114571247, ""qx"": -0.33844440860492103, ""qz"": -0.014377857561748692, ""roll"": -0.2859580610833653, ""qw"": -0.9341687859599573, ""qy"": 0.1121489640283558, ""pitch"": 0.6803993286528944}"
1774665764609958400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.14013155499454413, ""qx"": -0.33673265348186865, ""qz"": -0.01862843682410316, ""roll"": -0.28371375417306993, ""qw"": -0.9349577967649243, ""qy"": 0.1100816673849941, ""pitch"": 0.6758495501161433}"
1774665764619941400,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.14731155003255408, ""qx"": -0.33470940361977125, ""qz"": -0.02284195832842007, ""roll"": -0.281004966330721, ""qw"": -0.9358446605660393, ""qy"": 0.10790104732255151, ""pitch"": 0.6707104214190964}"
1774665764629924600,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.15403902250797707, ""qx"": -0.3323484208153475, ""qz"": -0.02699467152944123, ""roll"": -0.2776784775293405, ""qw"": -0.9368425061219746, ""qy"": 0.10555580358974555, ""pitch"": 0.664946925231498}"
1774665764639907300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.1602964141295994, ""qx"": -0.3296264905504611, ""qz"": -0.031071550129046853, ""roll"": -0.2737738878841151, ""qw"": -0.9379539801435312, ""qy"": 0.10306973320050468, ""pitch"": 0.6585160707661833}"
1774665764649890300,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.16640215985942797, ""qx"": -0.3265765378771404, ""qz"": -0.03516743375481755, ""roll"": -0.26958535848944765, ""qw"": -0.9391515466366965, ""qy"": 0.10052635590327247, ""pitch"": 0.6514488967938792}"
1774665764659873500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.17282641541887547, ""qx"": -0.32323808952305594, ""qz"": -0.039417692625569774, ""roll"": -0.2656165920885848, ""qw"": -0.94039482451493, ""qy"": 0.09808615852168087, ""pitch"": 0.6437638757540987}"
1774665764669857500,3c7cd7bc-6a31-4d86-8896-31a0eec5eb06,orientation,,,,"{""yaw"": 0.17984919069974, ""qx"": -0.31972579989189925, ""qz"": -0.04383883311408744, ""roll"": -0.2625028933150195, ""qw"": -0.9416147107382662, ""qy"": 0.09599576881518655, ""pitch"": 0.6356495806701714}"
